q_id,name,gnd,instance_of,birth,death,books_total,books_non_selfpub,books_selfpub,qualifies,confidence,requires_review,has_dewiki,publishers,sample_titles,wikidata_url,dewiki_url,swisscovery_search_url
Q134476611,Alfred Weber,,Mensch,,,137,137,0,True,name-fuzzy,True,False,"(Tipografia Leins & Vescovi); BnF-P; Braun; Buchdr. R. Suter; Büchergilde Gutenberg; C. & M. Vogel; C. Scribner; Carthaus; Claassen & Goverts; Deutsche Verl.-Anstalt; E. Schmidt; Editions Fischbacher; Fischbacher; Fischer; Francke; Frankf. Societäts-Druckerei, Abt. Buchverlag; G. Braun; Gutenberg; H. Lang; Historisches Museum Basel; Huber; J. & A. Mayer; J. Huber; Junker und Dünnhaupt Verl; Komm. Helbing & Lichtenhahn; Komm. Helbing und Lichtenhahn; L. Schneider; Lang; Librairie Fischbacher; Metropolis; Metropolis-Verl; Metropolis-Verlag; Mohr; Oeuvre catholique de la diffusion du Saint Evangile; Payot; Piper; Piper Paperbacks; R. Piper; R. Piper & Co; R. Piper & Co.-Verlag; Reinhardt; Routledge; S. Fischer; Sijtoff; Süddeutscher Rundfunk; Treuttel et Wurtz; University of Chicago Press; [S.l.]; [Verlag der Historischen und Antiquarischen Gesellschaft Universität Basel]; [Verlag nicht ermittelbar]","<<Ein>> ""quantitativer Lymphknotentest"" : Untersuchungen an Lymphknoten von Wistarratten nach intraperitonealer Gabe von quarzhaltigen Stäuben und Rutil | <<Der>> ""Schwertfeger"" Daniel Schmid und sein Umkreis | <<Der>> ""Wehrbeitrag"", ein origineller Vorschlag zur Ersetzung der eidgenössischen Wehrsteuer | 1 Brief an Jakob Job | 1 Brief an Paul Müller-Zürich",https://www.wikidata.org/wiki/Q134476611,,"https://swisscovery.slsp.ch/discovery/search?query=creator,contains,Weber Alfred&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q93267721,Marcel Pfändler,106980556,Mensch,1927-01-01,2021-04-06,136,136,0,True,gnd,False,True,,1 Brief an Oscar Cullmann | 1. September | 10 Leserbriefe | 18 Briefe und Karten an Marcel Pfändler | 2 Briefe an Arnold Hartmann,https://www.wikidata.org/wiki/Q93267721,https://de.wikipedia.org/wiki/Marcel_Pf%C3%A4ndler,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,106980556&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q133258608,Kurt Müller,,Mensch,,,135,135,0,True,name-fuzzy,True,False,"Akad. Verlagsges; Akademie Verlag; Akademie-Verl; B. Filser; Bamberg; Beck und Barth; Buchverlag Neue Zürcher Zeitung; Coburger Tagebl; Druckerei Huber; E. Reinhardt; E. Schmidt; Eleutheroudakis und Barth; FDP Kanton Zürich; Fehr; First Minute TB Verlag; Frensdorf; Frey; G. A. Gloeckner; G.A. Gloeckner; Gesellschaft zur Förderung der schweizerischen Wirtschaft; Gloeckner; Hans Ragotzky, der Volksmusikverlag; Hausmusik-Verlag Irmgard Rönicke; Hausmusik-Verlag Rönicke; Hirzel; Hormann; Johnson; K. Müller, Ethischer Verl; K. u. R. Hoffmann; Klinkhardt; Kohlhammer; Mayer & Müller; Musikgesellschaft Konkordia; Neumann; P. Lang; Postberg; Reclam; S. Hirzel; Schöningh; TR-Verlagsunion; Thomas & Hubert; Universitätsverlag; Vereinigung Vereinigung Pro Ennigen; Verl. Vereinigung Pro Ennigen; Verl. für Literatur und Zeitgeschehen; Verlag für Literatur und Zeitgeschehen; Verlag für literatur und Zeitgeschehen; Walker; Walter; Walter de Gruyter GmbH; Wissenschaftliche Buchgesellschaft; Zentralstelle für das Schweizerische Ursprungszeichen; [Verlag nicht ermittelbar]; [éditeur non identifié]","""Dien-Synthesen"" mit Cumalinen | 1 Brief an Georg Walter | 1 Postkarte an Ernst Pfuhl | 10 Briefe und 31 Karten an Annemarie Schimmel | 100 Jahre Musikgesellschaft Konkordia Balsthal : Jubiläumsfestschrift 1904-2004",https://www.wikidata.org/wiki/Q133258608,,"https://swisscovery.slsp.ch/discovery/search?query=creator,contains,Müller Kurt&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q132291097,Hans Burger,,Mensch,,,134,134,0,True,name-fuzzy,True,False,"Aargauische Naturforschende Gesellschaft; Bertelsmann; Buchdruckerei Büchler; Burger [Selbstverlag]; Büchler & Co; Cascade Books; Deutscher Militärverlag; Huber-Verlag; Internationaler Ausschuss für Holzverwertung; Kommissionsverlag von Beer; Koninklijke Brill nv; Lehrmittelverl. des Kantons Aargau; Lehrmittelverlag des Kantons Aargau; Lehrmittelverlag des Kantons Aargau. 1985->; Triltsch; Ueberreuter; Verlagsgen. ausl. Arbeiter i. d. UdSSR; Wipf & Stock; Wolf und Sohn; [Julius Springer]; [Sauerländer]; [Schweizerischer Forstverein]; [U.S. Dept. of Agriculture, Forest Service, Forest Products Laboratory]; [Verlag nicht ermittelbar]; [éditeur non identifié]; buchdr. Büchler & Co",[Cahier d'exercices] | [Cahier d'exercices] | [Cahier d'exercices] | [Cahier d'exercices] | [Cahier d'exercices],https://www.wikidata.org/wiki/Q132291097,,"https://swisscovery.slsp.ch/discovery/search?query=creator,contains,Burger Hans&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q2302792,Sophie Haemmerli-Marti,118700154,Mensch,1868-02-18,1942-04-19,133,133,0,True,gnd,False,True,A. Francke; A.Francke; Allen [Selbstverlag]; B. Schwabe; B. Schwabe & Co; Baden-Verlag; Benno Schwabe; Benno Schwabe & Co; Bärenreiter; C. Allen; DRS; E. Grolimund; Emil Wirz; Francke; G. Aegler; H. R. Sauerländer; H.R. Sauerlaender; H.R. Sauerländer; H.R. Sauerländer & Co; Haupt; Hug; Hug & Co; Karl Henckell; Karl Henckell & Co; Komp; Orell Füssli; Pan; Pro Argovia; Rascher; Sauerlnder; Sauerländer; Schwabe; Schweizer Radio DRS; Selbstverl; Stiftung Museum Burghalde Lenzburg; Verl. Sauerländer; Verlag H.R. Sauerländer; Verlag H.R. Sauerländer & Co; Verlag Sauerländer; W. Schmid; Wendepunkt-Verlag; Wirz; Wunderlin; [Selbstverlag]; [Verlag nicht ermittelbar],"""Im Bluest"" : für eine Singstimme und Klavier | ""Prezis am march zue zwüschem Aargäu und em Züribiet"" : Sophie Haemmerli-Marti in Oetlikon : [eine Schrifstellerin erinnert sich] | [15 Lieder] : acht Lieder für eine Singstimme und Klavier ; drei Lieder für eine Frauenstimme und Klavier ; vier Lieder für eine Männerstimme und Klavier | [Vom Himmel] | 1 Brief an Werner Schmid",https://www.wikidata.org/wiki/Q2302792,https://de.wikipedia.org/wiki/Sophie_Haemmerli-Marti,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,118700154&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q124519,Erika Burkart,118517694,Mensch,1922-02-08,2010-04-14,131,131,0,True,gnd,False,True,AT Verlag; AT-Verl; Ammann; Ammann Verl; Arsmedia; Artemis; Artemis Verlag; Artemis-Verlag; Benziger; Borgis Verlag; Buchclub Ex Libris; Bärenreiter; Campanotto Editore; Col Legno; DRS; Edition Mäder; Edition Vontobel [etc.]; Editions d'en bas; Editions de l'Aire; Ex Libris; GS-Verlag; Limmat Verlag; Limmat-Verlag; Literarische Vereinigung; Müller & Schade; NEOS Music GmbH; Offizin; Schweizerische Werbestelle für das Buch des Schweizerischen Buchhändler- und Verlegervereins; Schweizerisches Literaturarchiv; Tschudy; Tschudy-Verlag; Verlag Silke Weniger; Verlag an der Hartnau; Walter; Weissbooks; Weissbooks.w; [EMS]; [Eigenverlag]; [Verlag nicht ermittelbar]; col legno; t-edition; vatter & vatter,"[Gedichte] | 1 Brief an Adolf Ribi | 1 Brief an Jakob Job | 1 Brief, 1 Gedicht an Paul Adolf Brenner | 1 Brief, Beilage an Elisabeth Brock-Sulzer",https://www.wikidata.org/wiki/Q124519,https://de.wikipedia.org/wiki/Erika_Burkart,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,118517694&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q133258573,Kurt Meyer,,Mensch,,,130,130,0,True,name-fuzzy,True,False,Akademische Verlagsgesellschaft; BAP; Basler Versicherungs-Ges. gegen Feuerschaden; Berliner Buch- u. Kunstdr; Bibliographisches Institut; Boronow; Buchdruckerei Winterthur; CDAS; De Gruyter; Deutschschweizerischer Sprachverein; Dietschi; Dudenverlag; E. Wiegandt; Ebering; Editions Heimdal; Europaverl; F. Vieweg; Fackelverlag; Fischer; Friedrich; H. Lang; Haupt; Herder; Hinstorff; Hohlfeld & Witte; Huber; Kurt Meyer; Kümmel; Leemann; Neue Zürcher Zeitung; Niemeyer; Noske; Oberreuter; Offizin Dietschi & Cie; Pohlmann; Pöppinghaus; Raabe; Schild Verl; Schild Verlag; Schild-Verlag; Schkeuditzer Buchverl; Schumacher; Schwann; Schweizer Monatshefte; Siedhoff; Stackpole Books; Stegen; Stilke; Verlag Huber; Verlag Lechte; Verlag Neue Zürcher Zeitung; Verlag nicht ermittelbar; Voss; W. Nolte; Wilhelm Fink; Wilhelm Fink Verlag; [Alt-Wengia]; [Kurt Meyer]; [Vereinigung Oltner Bücherfreunde]; [Verlag nicht ermittelbar]; [Zürcher]; [s. n.]; [éditeur non identifié],"""tÿrannisch und nit nach vätterlichem herzen"" : ein Blick in bernische Kirchenbücher | 1 Brief an Elisabeth Brock-Sulzer | 1 Brief an Oscar Cullmann | 2 Briefe an Karl Meuli | 3 Briefe an Ernst Gagliardi",https://www.wikidata.org/wiki/Q133258573,,"https://swisscovery.slsp.ch/discovery/search?query=creator,contains,Meyer Kurt&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q123925,Maximilian Oskar Bircher-Benner,118663348,Mensch,1867-08-22,1939-01-24,128,128,0,True,gnd,False,True,Alfred Brack; Berlinische Verlagsanstalt; Bircher-Benner; Bircher-Benner Verlag; Bircher-Benner-Verlag; Bircher-Benner]; Bondi; Buchdr. G.v. Ostheim; Buchdruckerei Berichthaus; Diederichs; E. Kahl-Guyer; Edizione vita sana; Food Education Society; G. v. Ostheim; Gustav Fischer; H. Huber; H.A. Gutzwiller Dr; Haase; Hippokrates Verlag; Hippokrates-Verlag; Im Insel-Verlag; Insel Verlag; Insel-Verlag; Juris; Kluwer; Lebenskunst-Heilkunst; Müller; Natur och kultur; O. Salle; Presses Universitaires de France; Privatklinik Bircher-Benner; Salle; Steffen & Cociffi; Stock; Tijl; Udělov''; Urban & Schwarzenberg; Verlag Georg Thieme; W. Heyne; Wendepunkt; Wendepunkt-Verl; Wendepunkt-Verlag; Wendepunktverlag; [Bircher-Benner]; [Bircher]; [Urban & Schwarzenberg]; [Verlag nicht ermittelbar]; [éditeur non identifié]; hier + jetzt; v. Ostheim,[Dokumentensammlung] | 3 Briefe an Heinrich Angst (1847-1922) | 4 Forscher über den Gesundheitszustand der Kulturmenschheit | 70 Jahre Bircher-Benner Privatklinik - [1897-1967] : 100 Jahre Bircher-Benner | Antwort auf die kollegialen Anfeindungen durch [Ernst] Sulger-Büel in seinder Druckschrift an die Mitglieder des Zürcherischen Kantonsrates,https://www.wikidata.org/wiki/Q123925,https://de.wikipedia.org/wiki/Max_Bircher-Benner,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,118663348&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q1453860,Alfred Zimmerlin,135064147,Mensch,1955-04-12,,127,127,0,True,gnd,False,True,Atlantis Musikbuch-Verl; BMN-Medien; Basel; Bmn-Medien; ECM Records; Edition Micro; Edition Mikro; Edition Wandelweiser; Edition mikro; Filmkollektiv Zürich; Hat Hut Records; Hug; ITM-Media; Jecklin; Leo Records; MGB; MGT; Migros-Genossenschafts-Bund; Mikro; Paladino Music GmbH; Percaso; Pro Helvetia; Schweizerischer Tonkünstlerverein; Schweizerisches Musik-Archiv; Selbdritt/SUISA; Timescraper Music Publishing; Unit Records; Unit-Records; Wide Ear Records; WideEar Records; ZHdK Records; Zentralbibliothek; [Alfred Zimmerlin]; [Verlag nicht ermittelbar]; bmn-medien,"¡Rojo! | ""Wahrnehmungsschwäche für das Tempo der Zerstörung"" : (Arbeitstitel) | [At] | 2. Streichquartett für 2 Violinen, Viola und Violoncello | 3 mal 3 : für 9 Instrumente mit bestimmter Tonhöhe",https://www.wikidata.org/wiki/Q1453860,https://de.wikipedia.org/wiki/Alfred_Zimmerlin,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,135064147&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q134476680,René Wyss,,Mensch,,,127,127,0,True,name-fuzzy,True,False,Bubenberg-Gesellschaft; Conzett & Huber; Der Bund; Eidg. Drucksachen- und Materialzentrale; Francke; Francke Verlag; Gesellschaft für das Schweizerische Landesmuseum; Haupt; Heimatkundliche Arbeitsgruppe; Huber; Inst. für Ur- und Frühgesch. der Schweiz; Institut für Ur- und Frühgeschichte; John Bellows Ltd; Landesmuseum; Landesmuseums; P. Haupt; Schweizerisches Landesmuseum; Verl. Bernisches Historisches Museum; Verl. des Institutes; Verlag des Institutes; Zofinger Tagblatt; Zuger Eunstgesellschaft/Kunsthaus; [Feldmusik]; [Huber & Co. AG]; [K. J. Wyss Erben]; [Verlag nicht ermittelbar]; [Walter de Gruyter]; [s.n.],"""<<Ein>> Gruss den Sängern"" : wie die Stadt Zofingen das Kantonale Gesangsfest 1904 organisierte | 100 Jahre Museum Zofingen : 1901-2001 : Jubiläumsschrift | 125 Jahre Bahnhof Zofingen : Eisenbahngeschichte | <<Die>> ältesten Spuren des Menschen in unserer Gegend | <<Die>> Altachen in Zofingen",https://www.wikidata.org/wiki/Q134476680,,"https://swisscovery.slsp.ch/discovery/search?query=creator,contains,Wyss René&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q134476618,Rudolf Weber,,Mensch,,,127,127,0,True,name-fuzzy,True,False,"Aulis; BSB; Bundesamt für Energiewirtschaft; Comenius; Duncker und Humblot; Eidg. Drucksachen- & Materialzentrale; Eidgenössisches Institut für Reaktorforschung, Stabsstelle Information; GR; Hug und Co; J. Hamel; Julius Springer; Keller; Nationaler Energie-Forschungs-Fonds; Olynthos Verlag; Olynthus; Olynthus Verl; Olynthus Verlag; Olynthus Verlags Anstalt; Olynthus Verlags-Anstalt; Olynthus-Verl; Olynthus-Verlag; P. G. Keller; Ref. Kirchgemeinde Zofingen; Reinhardt; Schützengesellschaft Riedholz; Springer Berlin Heidelberg :; Stadtbibliothek; Studiengruppe Energieperspektiven, B. Pestalozzi-Schäfer; Studio; Technorama der Schweiz; Technorama suisse; Teubner; Thieme; Zofinger Tagblatt; [Sennhof]; [Th. Gut & Co.]; [Verlag nicht ermittelbar]; [éditeur non identifié]","""... <<eine>> nützliche und anständige Sach"" : 300 Jahre Stadtbibliothek Zofingen 1693-1993 | ""... aus Mangel an Plätzen"" : die Geschichte des Ringier-Lettners in der Stadtkirche Zofingen | ""... eine nützliche und anständige Sach"" : 300 Jahre Stadtbibliothek Zofingen : 1693-1993 | ""... um Gutes und Nützliches zu würken"" : die Gemeinnützige Gesellschaft (Kulturgesellschaft) des Bezirks Zofingen wird 175 Jahre alt | ""...Aus dem Wort Gottes geboren"" : Beiträge zur Geschichte der Reformierten Kirchgemeinde Zofingen",https://www.wikidata.org/wiki/Q134476618,,"https://swisscovery.slsp.ch/discovery/search?query=creator,contains,Weber Rudolf&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q78061288,Kurt Eichenberger,118529382,Mensch,1922-06-16,2005-01-01,124,124,0,True,gnd,False,True,Dike; Finanzdep. Basel-Stadt; Gebr. Leemann & Co; Helbing & Lichtenhahn; Helbing und Lichtenhahn; Heymann; Hochschule St. Gallen für Wirtschafts- und Sozialwissenschaften; Impr. Réunies; Justizdepartement; Kantonsschule; Karger Libri; Keller; Nomos; P. Haupt; Redressement National; Sauerländer; Social Strategies Publ; Soziologisches Seminar der Univ. Basel; Stämpfli; Verlag Helbing & Lichtenhahn; Verlag Helbing und Lichtenhahn; Verlag Stämpfli; Walter de Gruyter; Werner & Bischoff AG; [Juristische Fakultät]; [Kantonale Drucksachen- und Materialzentrale]; [Schul- und Büromaterialverwaltung Baselland]; [Verlag nicht ermittelbar]; [éditeur non identifié],1875 gab sich Basel eine neue Kantonsverfassung | 3 Briefe und 1 Karte an Werner Kaegi | 9 Briefe an Oscar Cullmann | <<Der>> Aargau als Glied der Eidgenossenschaft : Festvortrag | <<Die>> aargauische Verwaltungsgerichtsbarkeit im System der schweizerischen Verwaltungsrechtspflege,https://www.wikidata.org/wiki/Q78061288,https://de.wikipedia.org/wiki/Kurt_Eichenberger,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,118529382&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q133258588,Paul Moor,,Mensch,,,120,120,0,True,name-fuzzy,True,False,"A.-G. Fachschriften-Verlag & Buchdr; Acta Paedopsychiatrica; Buchdr. Stäfa; Ed. SZH der Schweizerischen Zentralstelle für Heilpädagogik; Ed. SZH/SPC; Ediciones Morata; Ediciones Siruela, S.A; Edition SZH; Edition SZH/SPC; Editorial Herder; Elementarlehrer-Konferenz des Kantons Zürich; Fischer-Taschenbuch-Verlag; Fürsorgestelle für Alkoholkranke; Gebr. Leemann; H. Huber; H. Zimmermann; Hans Huber; Heilpädagogisches Seminar; Huber; Impr H. De Smedt; Karger; La renaissance du livre; Landerziehungsheim Albisbrunn; Morgarten; Noord-Hollandsche Uitgevers; North Holland Publishing Company; Otth; Otto Maier; Otto Maier Verl; Pro Informis; Ravensburger Buchverlag, O. Maier; Rowohlt; Snoeck; Stuttgart; Theologischer Verlag; Université catholique; VDS; Verlag Franz F. Otth; Verlag Hans Huber; Verlag Landesanstalt für Erziehung und Unterricht; Verlag Zentralsekretariat Pro Juventute; [Bundesvereinigung Lebenshilfe für Geistig Behinderte]; [Huber]; [P. Moor]; [Schwabe]; [Verband schweizerischer Privatschulen]; [Verlag Schweizer Erziehungs-Rundschau]; [Verlag nicht ermittelbar]; [Verlagsname nicht ermittelbar]; [s. n.]",1 Brief an Wilhelm Keller | <<Die>> Arbeitskurve : eine Anleitung für die Durchführung des Additionsversuches von Kraepelin als Hilfsmittel bei der Erfassung von schwererziehbaren Kindern und Jugendlichen | <<Die>> Ausbildung des Heilpädagogen | <<Die>> Bedeutung des kindlichen Gehorsams | <<Die>> Bedeutung des Spieles in der Erziehung : Betrachtungen zur Grundlegung einer Spielpädagogik,https://www.wikidata.org/wiki/Q133258588,,"https://swisscovery.slsp.ch/discovery/search?query=creator,contains,Moor Paul&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q15446140,Bruno Meier,122632648,Mensch,1962-01-01,,116,116,0,True,gnd,False,True,"AT Verl; AT Verlag; Aargauer Tagblatt; Aquaeskop; Baden-Verlag; DRS 2; Einwohner- und Ortsbürgergemeinde; Einwohner- und Ortsbürgergemeinde Untersiggenthal; Gemeinde; Gemeinde Glattfelden; Gemeindekanzlei; HIER UND JETZT; Hier + Jetzt; Hier und Jetzt; Hier und jetzt; Historisches Museum; Industriekulturpfad Limmat-Wasserschloss c/o Historisches Museum Baden; Kromer; Sauerländer; Sophie und Karl Binding Stiftung; Verlag Neue Zürcher Zeitung; [Aargauer Zeitung]; [Historisches Museum Baden]; [Sauerländer]; [Verein Industriekulturpfad Limmat-Wasserschloss]; [Verlag nicht ermittelbar]; [kein Verlag ermittelbar]; hier + jetzt; hier + jetzt Verlag für Kultur und Geschichte; hier + jetzt, Verlag für Kultur und Geschichte","""<<Das>> Bedürfnis nach Bewegung des entblössten Körpers in Luft und Sonne"" : die Entstehung der Badener Sportanlage in der Aue | ""Gott regier mein Leben"" : Landadel und ländliche Gesellschaft zwischen Spätmittelalter und Aufklärung | ""Im weissen Rössl am Wolfgangsee"" : auf den Spuren der Wettinger Operettenbühne im Casino | 100 Jahre Usego : eine Spurensuche | 1291 : Geschichte eines Jahres",https://www.wikidata.org/wiki/Q15446140,https://de.wikipedia.org/wiki/Bruno_Meier,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,122632648&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q1650461,Silvia Hüsler,131813528,Mensch,1943-02-22,,116,116,0,True,gnd,False,True,Atlantis; Atlantis Kinderbücher/Verl. Pro Juventute; EMI classics; Ernst Reinhardt Verlag; Hüsler; Kantonaler Lehrmittelverlag; Lambertus; Lehrmittelverlag; Lehrmittelverlag Zürich; Lehrmittelverlag des Kantons Zürich; Lmv; Orell Füssli; Pestalozzianum; Pro Juventute; Schulstelle Dritte Welt; Schweiz. Kindergärtnerinnenverein; Schweizer Radio DRS; Schweizer. Jugendschriftenwerk; Schweizerischer Kindergärtnerinnen-Verein; Schweizerisches Jugendschriftenwerk; Schweizerisches Komitee für UNICEF; Spur; Stiftung Zuhören; Talisa; Verband KindergärtnerInnen Schweiz KgCH; Verl. Pro Juventute; Verlag KG-CH; Verlag Kg-CH; Verlag KgCH; Verlag KindergärtnerInnen Schweiz KgCH; Verlag Pestalozzianum; Verlag Pro Juventute; Verlag SKGV; Verlag Schweizerischer Lehrerverein; Verlag an der Ruhr; Verlag des Schweiz. Kindergärtnerinnen-Vereins; [1982]; [1983]; [Dokumentationszentrum der Pädagogischen Hochschule]; [Verlag nicht ermittelbar]; a: primo; a:primo,"[Samichlaus] | Advent mit Zipf, Zapf, Zepf und Zipfelwitz | Advent mit Zipf, Zapf, Zepf und Zipfelwitz | Advent mit Zipf, Zapf, Zepf und Zipfelwitz | Advent mit Zipf, Zapf, Zepf und Zipfelwitz",https://www.wikidata.org/wiki/Q1650461,https://de.wikipedia.org/wiki/Silvia_H%C3%BCsler,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,131813528&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
